collection_name	legacy_id	new_id
data_object_set	nmdc:03a41ac4ad0381c412b3a55b06633cfa	nmdc:dobj-13-jmv5e702
omics_processing_set	gold:Gp0138764	nmdc:omprc-13-58z6fg71
biosample_set	gold:Gb0139021	nmdc:bsm-13-6k2c1f46
omics_processing_set	emsl:598506	nmdc:omprc-11-qt23cc45
omics_processing_set	gold:Gp0138744	nmdc:omprc-13-actwm128
data_object_set	nmdc:6110cf11b16b2553b7dbe64d89c3f112	nmdc:dobj-13-nxv2mc44
omics_processing_set	emsl:570793	nmdc:omprc-13-ptmk7584
biosample_set	gold:Gb0153645	nmdc:bsm-13-cz7spq64
nom_analysis_activity_set	nmdc:92c72205fd9f4ce4ab8ca9340fc62857	nmdc:wfnom-13-p3kqhh61.1
biosample_set	gold:Gb0153613	nmdc:bsm-13-w3sk3718
biosample_set	gold:Gb0153633	nmdc:bsm-13-qkk3ns89
data_object_set	nmdc:014bfe902eeedfd2f1876782f516f0e3	nmdc:dobj-13-5rakzk42
data_object_set	emsl:output_572514	nmdc:dobj-13-kyprmb63
data_object_set	emsl:output_572512	nmdc:dobj-13-yfetcn90
biosample_set	gold:Gb0139004	nmdc:bsm-13-5perne71
omics_processing_set	emsl:572517	nmdc:omprc-13-5dx8hd45
omics_processing_set	gold:Gp0138756	nmdc:omprc-13-h3qxkf59
nom_analysis_activity_set	nmdc:ebab9e3767994d4b806603b28f2164d5	nmdc:wfnom-13-qp25nd90.1
omics_processing_set	emsl:572504	nmdc:omprc-13-ac83x014
omics_processing_set	emsl:572506	nmdc:omprc-13-x5ht3965
data_object_set	emsl:output_572520	nmdc:dobj-13-r4nvvk04
omics_processing_set	emsl:598512	nmdc:omprc-11-xp74k207
biosample_set	gold:Gb0139009	nmdc:bsm-13-x1ma5j53
nom_analysis_activity_set	nmdc:fce5f3f1e61c4b63a9fbee8a57a3c93c	nmdc:wfnom-13-befd5z80.1
biosample_set	gold:Gb0153640	nmdc:bsm-13-h067tp29
data_object_set	nmdc:54b519561b61eb9172e30537b4448ab1	nmdc:dobj-13-dbftws21
omics_processing_set	emsl:570825	nmdc:omprc-13-z0ewsw34
data_object_set	emsl:output_572509	nmdc:dobj-13-tm3s1j27
data_object_set	emsl:output_570998	nmdc:dobj-13-mnptx531
nom_analysis_activity_set	nmdc:2eb7aba54d1b4d2abfe33399dd15188b	nmdc:wfnom-13-mc9n1t16.1
biosample_set	gold:Gb0139012	nmdc:bsm-13-bn7xy734
data_object_set	emsl:output_570988	nmdc:dobj-13-2n9dbt82
omics_processing_set	emsl:570812	nmdc:omprc-13-dbeznc62
