collection_name	type	id
data_object_set	nmdc:DataObject	nmdc:f95010eb7d9e77d6e133f3d93a5f7a5f
data_object_set	nmdc:DataObject	nmdc:8aeef3165c276deac2d0c4d3854fa0a5
data_object_set	nmdc:DataObject	nmdc:7e8e5b8036c5a21631b1c631b16ff32f
data_object_set	nmdc:DataObject	nmdc:6b4f34cc3405f25640fa383f8cf2c6ed
data_object_set	nmdc:DataObject	nmdc:6813a65fa09cdddbc99013aded08ea67
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:c5c187a4a11a2198c7d93b05ed188740
metatranscriptome_activity_set	nmdc:metaT	nmdc:7d5d57e00c94e8bb4eafb2645d65a445
data_object_set	nmdc:DataObject	nmdc:a60b7a1f06802a78b0fd3dc7dd32214b
data_object_set	nmdc:DataObject	nmdc:e67956b6e52f63073cf14ee4c2e03df7
data_object_set	nmdc:DataObject	nmdc:d5c590aea9cbfbc594d21d5ed20f6fdf
data_object_set	nmdc:DataObject	nmdc:0c87cdfacbd4c50ac0415eac58ada24d
data_object_set	nmdc:DataObject	nmdc:c75f18056db4a522111e346bd67f8957
data_object_set	nmdc:DataObject	nmdc:ca92744bcb82e095f898c0b040e09bc7
data_object_set	nmdc:DataObject	nmdc:33b14acd70334547ab629e4db9bc17d3
data_object_set	nmdc:DataObject	nmdc:6cd7e4019eed25a346b59f67aac22c14
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:0fac97e712982fee499f5f4782dc9f73
metatranscriptome_activity_set	nmdc:metaT	nmdc:4b78fd45bcfe9c402e2ed9d6df347067
data_object_set	nmdc:DataObject	nmdc:a5866271e9dba25b87daf4f5f829c80f
data_object_set	nmdc:DataObject	nmdc:c544e4e3e327b4f3ce05107d093dd9c2
data_object_set	nmdc:DataObject	nmdc:41ae2dfb91b889a47a9d83e85643c174
data_object_set	nmdc:DataObject	nmdc:866150ef49ced1f46a2afcf52190f30e
data_object_set	nmdc:DataObject	nmdc:089c06178ac2f66bb1f6a0ca36d38ff9
data_object_set	nmdc:DataObject	nmdc:64a864477cd77f962e7e53f421c182b0
data_object_set	nmdc:DataObject	nmdc:4e9f2b78a15caddd4ff5591c3d1347a1
data_object_set	nmdc:DataObject	nmdc:538fe856c9ef3dca4d0d3421f4720251
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:c9ec9cec759492bd191aa606becd6638
metatranscriptome_activity_set	nmdc:metaT	nmdc:14a60196afaedbaea12d59cb50fe7e92
data_object_set	nmdc:DataObject	nmdc:aff19dc88689c91fe38996803802ed95
data_object_set	nmdc:DataObject	nmdc:a93b163bacb9f2b9577e1f0766572c9d
data_object_set	nmdc:DataObject	nmdc:cdc5e73e03da914d7e7a7a655f66e926
data_object_set	nmdc:DataObject	nmdc:a1e57eb8209fd813925a41d00af297a6
data_object_set	nmdc:DataObject	nmdc:84d6a59330789e9d42af55442b3dacd5
data_object_set	nmdc:DataObject	nmdc:1b5cad2c716371653e63bda1c5d0795b
data_object_set	nmdc:DataObject	nmdc:174aeb2879098061db914c1349b58638
data_object_set	nmdc:DataObject	nmdc:25e24bb8e4bd0d118491837652e618ad
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:48baa49f621c8202312553a5a2e5fc1d
metatranscriptome_activity_set	nmdc:metaT	nmdc:ed53f220db627936f9e5ca5fd3d6f9e9
