collection_name	legacy_id	new_id
metagenome_assembly_set	nmdc:fa545fc704bb7ce470e6c42e06240cda	nmdc:wfmgas-11-xjjm1e64.1
data_object_set	nmdc:588d255e91be02e1c26387208e2c1680	nmdc:dobj-11-rej49905
metagenome_assembly_set	nmdc:116c33b7515d3d498357df5732ed0d51	nmdc:wfmgas-11-7ez3nx40.1
read_qc_analysis_activity_set	nmdc:477a5fae679f957fa33f0c597cfc3037	nmdc:wfrqc-11-vb25vw79.1
data_object_set	nmdc:eac44708b0132985cec0f03ea3fce354	nmdc:dobj-11-5k5tpv53
data_object_set	nmdc:0d31bdcf698459ea6ea99aa1d193c60a	nmdc:dobj-11-wkcgdt49
data_object_set	nmdc:07242df966985736b64d423f29579377	nmdc:dobj-11-dv0htm06
data_object_set	nmdc:6748ea668a6510c39493c50c45117df5	nmdc:dobj-11-59qdyx15
data_object_set	nmdc:7acfe6824b5eb52d684a4c676508e610	nmdc:dobj-11-synjtb53
data_object_set	nmdc:22355f2090b78e583bf4820d73960914	nmdc:dobj-11-s30edj19
metagenome_assembly_set	nmdc:611d8b875774b925bb88cfc42231389d	nmdc:wfmgas-11-ctr67r58.1
data_object_set	nmdc:7334ba0460d8d4767386aad599698096	nmdc:dobj-11-he3p8240
data_object_set	nmdc:c43f9b214be06f882132e4e86824a461	nmdc:dobj-11-kyr62w11
read_qc_analysis_activity_set	nmdc:be0d4d3c098a727e94ef101eb80a37e6	nmdc:wfrqc-11-v6fv8n25.1
metagenome_assembly_set	nmdc:74ff56e6ebc9f4f07d1f916844d85cc0	nmdc:wfmgas-11-n8pegg35.1
data_object_set	nmdc:ff7f0e3c38f7616e723cfd0ea3c8fcc8	nmdc:dobj-11-nq5qbk91
data_object_set	nmdc:a1983b6a0303b9749d3379b9b165dfd7	nmdc:dobj-11-p9nyc719
data_object_set	nmdc:84da9803babb00afac6bd41ee70e4b0c	nmdc:dobj-11-hmba4q10
data_object_set	nmdc:620434a8c5508336f9bddf5e724ba639	nmdc:dobj-11-qn250a96
data_object_set	nmdc:56fcefe1b324b9e8691a641ba8ee4064	nmdc:dobj-11-fvd5y594
data_object_set	nmdc:a30bb754073902c4ec4586cceabf8357	nmdc:dobj-11-nntkzh92
read_based_taxonomy_analysis_activity_set	nmdc:165ea3b27e7a2a0937ea6c3dbceba6ab	nmdc:wfrbt-11-6909nf42.1
data_object_set	nmdc:0d44099a130122dbd3c01741840448af	nmdc:dobj-11-jszpe790
data_object_set	nmdc:328613f185eea1ff4498d7b242a6ce36	nmdc:dobj-11-ebyw3x88
