collection_name	id	_id	update
biosample_set	gold:Gb0239938	649b003843aa17f5748439a0	{'id': 'nmdc:bsm-11-2csezs96', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240094	649b003843aa17f5748439a1	{'id': 'nmdc:bsm-11-5stpye28', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0315665	649b003843aa17f5748439a2	{'id': 'nmdc:bsm-11-akqeav77', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240010	649b003843aa17f5748439a3	{'id': 'nmdc:bsm-11-hqvvk963', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240051	649b003843aa17f5748439a4	{'id': 'nmdc:bsm-11-r6yx2r90', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240014	649b003843aa17f5748439a5	{'id': 'nmdc:bsm-11-167t1916', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240044	649b003843aa17f5748439a6	{'id': 'nmdc:bsm-11-ycqdty07', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240016	649b003843aa17f5748439a7	{'id': 'nmdc:bsm-11-dcwxka61', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240021	649b003843aa17f5748439a8	{'id': 'nmdc:bsm-11-asnhm048', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0239919	649b003843aa17f5748439a9	{'id': 'nmdc:bsm-11-nb28rr51', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240053	649b003843aa17f5748439aa	{'id': 'nmdc:bsm-11-szwmj017', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240119	649b003843aa17f5748439ab	{'id': 'nmdc:bsm-11-920gtz76', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240115	649b003843aa17f5748439ac	{'id': 'nmdc:bsm-11-psbe8b21', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0239927	649b003843aa17f5748439ad	{'id': 'nmdc:bsm-11-4w2y4205', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240052	649b003843aa17f5748439af	{'id': 'nmdc:bsm-11-danh2q55', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240020	649b003843aa17f5748439b0	{'id': 'nmdc:bsm-11-5rk87403', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0239923	649b003843aa17f5748439b4	{'id': 'nmdc:bsm-11-8hness14', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452544	649b009773e824995934a19e	{'id': 'nmdc:omprc-11-x9vwah95', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452547	649b009773e824995934a19c	{'id': 'nmdc:omprc-11-byfssf50', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452691	649b009773e824995934a1e0	{'id': 'nmdc:omprc-11-9q0btf71', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452566	649b009773e824995934a1df	{'id': 'nmdc:omprc-11-zxafrf82', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452672	649b009773e824995934a1aa	{'id': 'nmdc:omprc-11-2qwewm72', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452654	649b009773e824995934a1a0	{'id': 'nmdc:omprc-11-gmdnnm05', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452652	649b009773e824995934a19f	{'id': 'nmdc:omprc-11-2p4qzm55', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452665	649b009773e824995934a1b6	{'id': 'nmdc:omprc-11-xm7rx214', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452658	649b009773e824995934a1a7	{'id': 'nmdc:omprc-11-3er1ty61', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452680	649b009773e824995934a1c3	{'id': 'nmdc:omprc-11-3h2dtc33', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452667	649b009773e824995934a1a3	{'id': 'nmdc:omprc-11-dfcm2j75', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452546	649b009773e824995934a1ac	{'id': 'nmdc:omprc-11-nganxg62', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452724	649b009773e824995934a1e2	{'id': 'nmdc:omprc-11-aaxj2861', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452663	649b009773e824995934a1cd	{'id': 'nmdc:omprc-11-yjww9g92', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452734	649b009773e824995934a1cf	{'id': 'nmdc:omprc-11-qh0zxf33', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452657	649b009773e824995934a1a2	{'id': 'nmdc:omprc-11-3ykr6309', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452659	649b009773e824995934a1bc	{'id': 'nmdc:omprc-11-xm8s3p14', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452645	649b009773e824995934a1b5	{'id': 'nmdc:omprc-11-hhaq8d72', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452664	649b009773e824995934a1e3	{'id': 'nmdc:omprc-11-h8jxs041', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452561	649b009773e824995934a1e1	{'id': 'nmdc:omprc-11-k488ss02', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452656	649b009773e824995934a1c5	{'id': 'nmdc:omprc-11-6g3byy09', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452638	649b009773e824995934a1a6	{'id': 'nmdc:omprc-11-084hfq78', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452721	649b009773e824995934a1c7	{'id': 'nmdc:omprc-11-z3tjtq33', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452617	649b009773e824995934a1a8	{'id': 'nmdc:omprc-11-pa52r893', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452669	649b009773e824995934a1db	{'id': 'nmdc:omprc-11-gt19vg47', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452550	649b009773e824995934a1bd	{'id': 'nmdc:omprc-11-ajez2323', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452551	649b009773e824995934a1bb	{'id': 'nmdc:omprc-11-5egnv566', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452562	649b009773e824995934a1b4	{'id': 'nmdc:omprc-11-r8e99b51', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452563	649b009773e824995934a1d5	{'id': 'nmdc:omprc-11-br51d532', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452713	649b009773e824995934a1dc	{'id': 'nmdc:omprc-11-1pxrbm53', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452662	649b009773e824995934a1b0	{'id': 'nmdc:omprc-11-krpngk47', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452644	649b009773e824995934a1e4	{'id': 'nmdc:omprc-11-hywvge70', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452651	649b009773e824995934a1c2	{'id': 'nmdc:omprc-11-b6kzmr82', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452643	649b009773e824995934a1ca	{'id': 'nmdc:omprc-11-h2m6rr30', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452565	649b009773e824995934a1e6	{'id': 'nmdc:omprc-11-ckgc3e67', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452650	649b009773e824995934a1d6	{'id': 'nmdc:omprc-11-nnvqqk66', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452671	649b009773e824995934a1da	{'id': 'nmdc:omprc-11-134xs637', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452660	649b009773e824995934a1c4	{'id': 'nmdc:omprc-11-dr3mcs95', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452628	649b009773e824995934a1ae	{'id': 'nmdc:omprc-11-qtpraq16', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452548	649b009773e824995934a1b3	{'id': 'nmdc:omprc-11-sfcxjg69', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452727	649b009773e824995934a1e5	{'id': 'nmdc:omprc-11-kqb8wd55', 'part_of': ['nmdc:sty-11-547rwq94']}
